,おんせん,温泉,0,名,温泉,,,,
続けます,つづける,続ける,0,動Ⅱ,继续,柔道を続けます(じゅうどうをつづけます):继续练柔道。,他,,
,だいがくいん,大学院,4,名,研究生院,,,,
受けます,うける,受ける,2,動Ⅱ,参加(考试等),試験を受けます(しけんをうけます):参加考试。,他,,
,ほんしゃ,本社,1,名,总公司、本公司,,,,
残ります,のこる,残る,2,動Ⅰ,留下、剩下,東京に残ります(とうきょうにのこります):留在东京。,自,に,
,にゅうがくしけん,入学試験,5|6,名,入学考试,,,,
,つきに,月に,-1,,每个月、每月,,,,
休憩します,きゅうけいする,休憩する,0,動Ⅲ,休息,,自,,
見つけます,みつける,見つける,0,動Ⅱ,找到、找出,仕事を見つけます(しごとをみつけます):找到工作。,他,,
,ずっと,,0,副,一直,,,,
,~のほう,~の方,-1,,~面、~方,,,,
,してん,支店,0,名,分公司、分店,,,,
,どうぶつえん,動物園,4,名,动物园,,,,
,きょうかい,教会,0,名,教会,,,,
,れんきゅう,連休,0,名,连续休假、长假,,,,
申し込みます,もうしこむ,申し込む,4|0,動Ⅰ,申请,,他,,
,さくぶん,作文,0,名,作文、写作,,,,
,ピカソ,,-1,名,毕加索(1881-1973，西班牙画家),Pablo Picasso,,,
,てんらんかい,展覧会,3,名,展览会,,,,
,おこさん,お子さん,0,名,(别人的)孩子,,,,
,しき,式,-1,造語,典礼、仪式,,,,
,けっこんしき,結婚式,3,名,婚礼,,,,
,[お]そうしき,[お]葬式,0,名,葬礼,,,,
,バリ,,1,名,巴厘岛(印度尼西亚的岛屿),,,,
取ります,とる,取る,1,動Ⅰ,取得,休みを取ります(やすみをとります):取得假期,他,,
,一ごう,一号,-1,造語,一号(电车车辆的编号、台风的编号),,,,
,のそみ,,-1,名,希望号(新干线名称。~42号:希望42号),,,,
,かえり,帰り,3,名,回来,,,,
,しんこうべ,新神戸,-1,名,新神户(兵库县的车站名),,,,
,はっひょう,発表,0,名,发表、公布(~しま寸:发表、发布),,,,
,むら,村,2,名,村庄,,,,
,うえのこうえん,上野公園,4,名,,,,,
卒業します,そつぎょうする,卒業する,0,動Ⅲ,毕业,,自,,
,えいがかん,映画館,3,名,电影院,,,,
,いや,嫌,2,ナ形,讨厌、不喜欢,,,,
,そら,空,1,名,天空,,,,
閉じます,とじる,閉じる,2,動Ⅱ,闭上、关上,目を閉じます(めをとじます):闭上眼睛。,自他,,
,とかい,都会,0,名,都会、城市,,,,
,こどもたち,子どもたち,-1,名,孩子们,,,,
,じゆうに,自由に,2,副詞,自由地、随意地,,,,
