くれます,くれる,,0,動Ⅱ,给(我、我方),,他,,
直します,なをす,直す,2,動Ⅰ,修理、修改,,他,,
送ります,おくる,送る,0,動Ⅰ,送,人を送ります(ひとをおくります):送人。,他,,
~てもらいます,~てもらう,,-1,補動,请别人为自己做某事,,,,
~てくれます,~てくれる,,-1,補動,别人为我做某事,,,,
~てあげます,~てあげる,,-1,補動,为别人做某事,,,,
,[お]かし,お菓子,2,名,点心,,,,
,ぜんぶ,全部,1,副,全部,,,,
,じぶん,自分,0,名,自己、本人,,,,
,じぶんで,自分で,-1,副,自己来~,,,,
,ははのひ,母の日,1,名,母亲节,,,,
,ひっこし,引越し,0,名,搬家(~[を]します:搬家),,,,
,ほかに,,0,副,另外,,,,
連れていきます,つれていく,連れていく,0,動Ⅰ,领着去,子どもを連れていきます(こどもをつれていきます):带孩子去。,他,,
連れてきます,つれてくる,連れてくる,0,動Ⅲ,领着来,,他,,
紹介します,しょうかいする,紹介する,0,動Ⅲ,介绍,先生を紹介します(せんせいをしょうかいします):介绍老师。,他,,
案内します,あんないする,案内する,3,動Ⅲ,导游、领路,学校を案内します(がっこうをあんないします):陪同参观学校。,他,,
,おじいさん,お爺さん,2,名,爷爷、姥爷,,,,
,おじいちゃん,お爺ちゃん,2,名,爷爷、姥爷,,,,
,おばあさん,お婆さん,2,名,奶奶、姥姥,,,,
,おばあちゃん,お婆ちゃん,2,名,奶奶、姥姥,,,,
,じゅんび,準備,1,名,准备(~[を]します:作准备),,,,
,ホームステイ,,5,名,(旅游或留学等时)寄宿在当地人家里,homestay,,,
説明します,せつめいする,説明する,0,動Ⅲ,说明、讲解,,他,,
